,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.008)","(0.002, 0.004)"
recall,"(0.015384615384615385, 0.03076923076923077)","(0.015384615384615385, 0.03076923076923077)","(0.03076923076923077, 0.06153846153846154)","(0.03076923076923077, 0.06153846153846154)"
f1,"(0.010526315789473686, 0.02105263157894737)","(0.00634920634920635, 0.0126984126984127)","(0.007079646017699117, 0.014159292035398235)","(0.003755868544600939, 0.007511737089201879)"
ndcg,"(0.03275467537135628, 0.06550935074271257)","(0.03275467537135628, 0.06550935074271257)","(0.03776367978882296, 0.07552735957764592)","(0.03776367978882296, 0.07552735957764592)"
