,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.006, 0.008)","(0.005, 0.00447213595499958)"
recall,"(0.02857142857142857, 0.05714285714285714)","(0.02857142857142857, 0.05714285714285714)","(0.09047619047619046, 0.11703053073756674)","(0.1571428571428571, 0.1393213222697885)"
f1,"(0.0125, 0.025000000000000005)","(0.007017543859649124, 0.014035087719298248)","(0.01125022041967907, 0.01497106037517727)","(0.00968997701796351, 0.008662839738447588)"
ndcg,"(0.014856414580501498, 0.029712829161002995)","(0.014856414580501498, 0.029712829161002995)","(0.03366116982043096, 0.046245599041680095)","(0.050621479355420405, 0.04634065288583826)"
