,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.012, 0.016)","(0.012, 0.0116619037896906)","(0.01, 0.0031622776601683794)"
recall,"(0.015692307692307693, 0.019225229971462535)","(0.023692307692307693, 0.031851727494418544)","(0.04707692307692308, 0.04629312318733604)","(0.08085618729096991, 0.024484690121277977)"
f1,"(0.01584313725490196, 0.019405386157417555)","(0.01592982456140351, 0.021298679148164287)","(0.019123809523809526, 0.018628809468188408)","(0.01779414527031496, 0.005597325127235187)"
ndcg,"(0.014844783295688734, 0.018345891891765803)","(0.01940568201169295, 0.024375266977289735)","(0.03156183926868362, 0.029210315780835612)","(0.044850052049731304, 0.02106281880995619)"
