,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.024, 0.014966629547095765)","(0.014000000000000002, 0.008)","(0.009000000000000001, 0.004898979485566356)"
recall,"(0.04926470588235295, 0.04659699858163194)","(0.07352941176470588, 0.04719648981141533)","(0.08529411764705883, 0.04934694628106623)","(0.10955882352941178, 0.06074081302371584)"
f1,"(0.03879210220673636, 0.036444801221751796)","(0.03618272274988693, 0.022726091357673023)","(0.02404951370468612, 0.013764104323048481)","(0.01663253114866018, 0.009065310074944325)"
ndcg,"(0.03558790463897708, 0.03283045157988868)","(0.04806594478128806, 0.02957896648602339)","(0.05319084724371394, 0.033348987456024014)","(0.06178214155886204, 0.03395350432757864)"
