,Top 25,Top 50,Top 100,Top 200
precision,"(0.16799999999999998, 0.07756287771866127)","(0.092, 0.03487119154832539)","(0.05600000000000001, 0.03136877428271625)","(0.034, 0.014628738838327793)"
recall,"(0.042162128009098375, 0.018898176980543156)","(0.04626739116699312, 0.017007036772571194)","(0.05622817548071861, 0.030954918032754228)","(0.06843870179650809, 0.028968466668302474)"
f1,"(0.06740170283592599, 0.030392899438680107)","(0.06156269518156996, 0.022859880925969727)","(0.05610691838414611, 0.03116005144756774)","(0.045425013490869526, 0.01943687480468619)"
ndcg,"(0.18989951928676777, 0.0683274903407164)","(0.1252670866682088, 0.03814020969464092)","(0.08474115071296312, 0.03235575954223095)","(0.08962984744829162, 0.02534889065747431)"
