,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.008, 0.009797958971132711)","(0.004, 0.004898979485566356)"
recall,"(0.01111111111111111, 0.02222222222222222)","(0.01111111111111111, 0.02222222222222222)","(0.042222222222222223, 0.051830683509736006)","(0.042222222222222223, 0.051830683509736006)"
f1,"(0.009302325581395349, 0.018604651162790697)","(0.0058823529411764705, 0.011764705882352941)","(0.013446327683615821, 0.01646928995344818)","(0.007306088407005838, 0.008948249780246333)"
ndcg,"(0.013359023741301435, 0.02671804748260287)","(0.013359023741301435, 0.02671804748260287)","(0.026483753822172683, 0.035625072454307745)","(0.026483753822172683, 0.035625072454307745)"
