,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.02, 0.021908902300206645)","(0.01, 0.010954451150103323)","(0.009000000000000001, 0.0058309518948453)"
recall,"(0.08939393939393939, 0.09963201347135513)","(0.08939393939393939, 0.09963201347135513)","(0.08939393939393939, 0.09963201347135513)","(0.1590909090909091, 0.10915402214744167)"
f1,"(0.05525525525525525, 0.060861025498960705)","(0.03268112109994712, 0.035916856170491666)","(0.017985842985842986, 0.019737854718482654)","(0.017034784941428953, 0.011072346394766232)"
ndcg,"(0.07252589153662553, 0.07219971720993777)","(0.07252589153662553, 0.07219971720993777)","(0.07252589153662553, 0.07219971720993777)","(0.09424014754831973, 0.07238585808512675)"
