,Top 25,Top 50,Top 100,Top 200
precision,"(0.055999999999999994, 0.05986651818838307)","(0.027999999999999997, 0.029933259094191533)","(0.013999999999999999, 0.014966629547095767)","(0.006999999999999999, 0.007483314773547883)"
recall,"(0.07676470588235294, 0.0769689642212184)","(0.07676470588235294, 0.0769689642212184)","(0.07676470588235294, 0.0769689642212184)","(0.07676470588235294, 0.0769689642212184)"
f1,"(0.0645915602013163, 0.06712720414776137)","(0.04094850423208632, 0.0429918274339465)","(0.02364868847627468, 0.025017626480976586)","(0.012819748948781207, 0.013626924017094541)"
ndcg,"(0.08028672776461901, 0.08736751897175733)","(0.08028672776461901, 0.08736751897175733)","(0.08028672776461901, 0.08736751897175733)","(0.08028672776461901, 0.08736751897175733)"
