,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.006, 0.008)","(0.004, 0.004898979485566357)"
recall,"(0.013333333333333332, 0.026666666666666665)","(0.013333333333333332, 0.026666666666666665)","(0.04, 0.05333333333333333)","(0.05333333333333333, 0.06531972647421809)"
f1,"(0.01, 0.02)","(0.006153846153846154, 0.012307692307692306)","(0.010434782608695653, 0.013913043478260868)","(0.007441860465116279, 0.009114380438262988)"
ndcg,"(0.009863424809987099, 0.019726849619974198)","(0.009863424809987099, 0.019726849619974198)","(0.02129859349799637, 0.030787367599412654)","(0.02609872380115441, 0.03314376240188598)"
