,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265426)","(0.012, 0.009797958971132711)","(0.008, 0.0074833147735478825)","(0.006, 0.004898979485566356)"
recall,"(0.07333333333333333, 0.09043106644167026)","(0.11333333333333333, 0.09333333333333334)","(0.15333333333333332, 0.1484737163421339)","(0.23333333333333334, 0.1977652929892177)"
f1,"(0.026236559139784944, 0.032140286782398976)","(0.021688311688311687, 0.017710019671408606)","(0.015202156334231807, 0.014244505936463184)","(0.011697845133791143, 0.00956093638567464)"
ndcg,"(0.08207910212349881, 0.13146803302832077)","(0.0950045933542672, 0.12581848661110606)","(0.10684694374876058, 0.14890939943077688)","(0.126512816365689, 0.1631513110425557)"
