,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.048)","(0.016, 0.0233238075793812)","(0.008, 0.0116619037896906)","(0.005, 0.005477225575051661)"
recall,"(0.05, 0.10000000000000002)","(0.06818181818181819, 0.09748913904330553)","(0.06818181818181819, 0.09748913904330553)","(0.08484848484848484, 0.09133737498849416)"
f1,"(0.032432432432432434, 0.06486486486486487)","(0.02591221575885775, 0.03763777292402044)","(0.014317889317889316, 0.020830444833870684)","(0.009442904408477153, 0.010334403352370633)"
ndcg,"(0.08096255195707383, 0.16192510391414766)","(0.08918400428645835, 0.15861541182515676)","(0.08918400428645835, 0.15861541182515676)","(0.09466127038784126, 0.15589060779058467)"
