,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.0)","(0.02, 0.0)","(0.018000000000000002, 0.0116619037896906)","(0.016, 0.009695359714832657)"
recall,"(0.03126221896383187, 0.0006184171990285707)","(0.03126221896383187, 0.0006184171990285707)","(0.05686705767350928, 0.03809897905341586)","(0.10083088954056696, 0.06260448275041998)"
f1,"(0.03509204044594244, 0.0003894790195918693)","(0.02439169505483542, 0.00018815521321727157)","(0.027342471376219868, 0.017859856638691683)","(0.027616190232736038, 0.016790104193350582)"
ndcg,"(0.048732791192884914, 0.018563212459015075)","(0.04091939587908506, 0.015513612856281837)","(0.05515669499899075, 0.027815157381914462)","(0.07514708983950259, 0.03505177874388391)"
