,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.02993325909419153)","(0.052000000000000005, 0.009797958971132711)","(0.038, 0.007483314773547884)","(0.02, 0.005477225575051661)"
recall,"(0.2018181818181818, 0.06515081042606878)","(0.24, 0.04049283172967287)","(0.3527272727272727, 0.07144320983414001)","(0.3709090909090909, 0.10064256365889489)"
f1,"(0.12253968253968255, 0.041066654887061356)","(0.08546448087431693, 0.0157983046990974)","(0.06859950859950861, 0.013520966847356233)","(0.03795080117354998, 0.010383617163193111)"
ndcg,"(0.11704843324711307, 0.04099483273254424)","(0.1340468241802286, 0.03030157582107031)","(0.1753186190938169, 0.034704699081416227)","(0.18075449630445656, 0.044255675023500154)"
