,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.004, 0.0037416573867739412)"
recall,"(0.007142857142857143, 0.014285714285714285)","(0.007142857142857143, 0.014285714285714285)","(0.007142857142857143, 0.014285714285714285)","(0.02784893267651888, 0.02654956614871129)"
f1,"(0.007547169811320756, 0.015094339622641513)","(0.005128205128205128, 0.010256410256410256)","(0.003125, 0.006250000000000001)","(0.006994627255436865, 0.00655825467653395)"
ndcg,"(0.00629526325902423, 0.01259052651804846)","(0.005354870710509595, 0.01070974142101919)","(0.005354870710509595, 0.01070974142101919)","(0.013744691850598189, 0.014950222972113647)"
