,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.002, 0.0024494897427831783)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.02857142857142857, 0.05714285714285714)","(0.05714285714285714, 0.06998542122237653)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0037383177570093455, 0.00747663551401869)","(0.003864734299516908, 0.004733313512624499)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.009233028895428902, 0.018466057790857804)","(0.017165123837897114, 0.021123287798788106)"
