,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.002, 0.0024494897427831783)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.01, 0.02)","(0.02, 0.024494897427831782)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.003333333333333333, 0.006666666666666666)","(0.0036363636363636364, 0.004453617714151233)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.004314072847585745, 0.00862814569517149)","(0.008456401026522762, 0.010360493137881323)"
