,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.016, 0.014966629547095765)","(0.008, 0.0074833147735478825)","(0.005, 0.005477225575051661)"
recall,"(0.038614718614718616, 0.03708963987464689)","(0.038614718614718616, 0.03708963987464689)","(0.038614718614718616, 0.03708963987464689)","(0.04861471861471861, 0.054802801148633125)"
f1,"(0.03498406824956316, 0.03311477822852818)","(0.02261792980102839, 0.021319243292352096)","(0.013251140315223772, 0.012450685571649267)","(0.009066302007478478, 0.009958645899834858)"
ndcg,"(0.0423181125364606, 0.03800420401993207)","(0.0423181125364606, 0.03800420401993207)","(0.0423181125364606, 0.03800420401993207)","(0.046206995961593084, 0.043951640390338914)"
