,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.03919183588453085)","(0.02, 0.01788854381999832)","(0.01, 0.00894427190999916)","(0.008, 0.002449489742783178)"
recall,"(0.05858585858585859, 0.07515585954641726)","(0.0696969696969697, 0.06957242568776795)","(0.0696969696969697, 0.06957242568776795)","(0.11160173160173162, 0.047048539259635674)"
f1,"(0.04082687338501292, 0.05032859462093995)","(0.030761812921890064, 0.027906032397586763)","(0.017376698732630938, 0.015653858683982846)","(0.014894839223564516, 0.0046227381057386396)"
ndcg,"(0.035109526814896236, 0.04335033003181138)","(0.04118742733878482, 0.04000287727322414)","(0.04118742733878482, 0.04000287727322414)","(0.05476274218055843, 0.028549023792958823)"
