,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.025298221281347035)","(0.032, 0.027129319932501072)","(0.018, 0.0132664991614216)","(0.013000000000000001, 0.012083045973594574)"
recall,"(0.04775575301891092, 0.030230942955905813)","(0.07732968785600365, 0.06571809466763044)","(0.08642059694691274, 0.06379575562274856)","(0.12408293460925039, 0.1147778090396042)"
f1,"(0.043503490034479855, 0.027518475108215323)","(0.04524052527726747, 0.03838285146504197)","(0.02978189514526851, 0.021954809211047466)","(0.02352985850165544, 0.021863108017853503)"
ndcg,"(0.05562554583928907, 0.04859194566491878)","(0.07181811564439826, 0.06513160649797585)","(0.07620714407534883, 0.06286270208039414)","(0.09050097540551358, 0.07411245895511029)"
