,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.002, 0.004)","(0.003, 0.004)"
recall,"(0.007142857142857143, 0.014285714285714285)","(0.007142857142857143, 0.014285714285714285)","(0.007142857142857143, 0.014285714285714285)","(0.021182266009852214, 0.028452274045701775)"
f1,"(0.007547169811320756, 0.015094339622641513)","(0.005128205128205128, 0.010256410256410256)","(0.003125, 0.006250000000000001)","(0.0052554968206542565, 0.0070137290129386205)"
ndcg,"(0.006860575199493452, 0.013721150398986904)","(0.0058357358034793845, 0.011671471606958769)","(0.0058357358034793845, 0.011671471606958769)","(0.011600476467486668, 0.016880082011566645)"
