,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265426)","(0.012, 0.009797958971132713)","(0.01, 0.0)","(0.006, 0.002)"
recall,"(0.02126642771804062, 0.01745143095484847)","(0.02126642771804062, 0.01745143095484847)","(0.034829646108845216, 0.0019348108000175489)","(0.04149631277551188, 0.012711035898101193)"
f1,"(0.022527472527472524, 0.018420939136527703)","(0.015327881994548659, 0.012523924141483747)","(0.01553034598365054, 0.00019285782280986115)","(0.01048081656688651, 0.0034557077294555026)"
ndcg,"(0.022685493093780956, 0.020459701703243134)","(0.019514539476854866, 0.01749148108897652)","(0.026089011238904287, 0.010686248959916307)","(0.029094404667308366, 0.00957592830533643)"
