,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.006, 0.008)","(0.005, 0.00447213595499958)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.05454545454545454, 0.07272727272727272)","(0.09272727272727273, 0.08139283376581598)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.010810810810810811, 0.014414414414414415)","(0.009487700293387497, 0.008478002077508888)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.019563558049707153, 0.025965511531650495)","(0.031182494717127567, 0.028111795937784022)"
