,Top 25,Top 50,Top 100,Top 200
precision,"(0.176, 0.054258639865002144)","(0.10400000000000001, 0.019595917942265426)","(0.06600000000000002, 0.020591260281974003)","(0.046, 0.009695359714832657)"
recall,"(0.02142103679889601, 0.006406984136542517)","(0.025348417947692763, 0.004486660513556807)","(0.03213055533428402, 0.009725434134570306)","(0.04492655908235025, 0.009485708808034439)"
f1,"(0.03819263512643139, 0.011460478680714297)","(0.04076015990496471, 0.007302663781096972)","(0.04321832722237562, 0.013212821527436388)","(0.045454304209463656, 0.009582808255612628)"
ndcg,"(0.19943179173871858, 0.07356709990040677)","(0.13742157871509136, 0.04019544690652175)","(0.09527836037269495, 0.03138678502313227)","(0.06780902960404167, 0.017037720069073087)"
