,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.019595917942265423)","(0.02, 0.012649110640673518)","(0.018, 0.0074833147735478825)","(0.011, 0.004898979485566357)"
recall,"(0.023433048433048432, 0.019191687628212366)","(0.040216265216265215, 0.024512807875320997)","(0.07288293188293188, 0.031049665953164)","(0.0903071743071743, 0.042318350172850024)"
f1,"(0.0236987102533321, 0.019364855609612992)","(0.026682081945239845, 0.016656114620890648)","(0.02885492052784782, 0.01205682320966955)","(0.019603953848310793, 0.00878087002623537)"
ndcg,"(0.019111686021733316, 0.015867503737566627)","(0.02709988281876268, 0.018367749040656762)","(0.04121604894047633, 0.016471266482117667)","(0.04780612121406535, 0.01888774642586592)"
