,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.012, 0.016)","(0.01, 0.006324555320336759)","(0.006999999999999999, 0.0024494897427831783)"
recall,"(0.01818181818181818, 0.03636363636363636)","(0.053030303030303025, 0.07202948075154371)","(0.0893939393939394, 0.05757575757575758)","(0.12575757575757576, 0.04585680591036835)"
f1,"(0.01111111111111111, 0.02222222222222222)","(0.01956636700158646, 0.0261774273550117)","(0.017985842985842986, 0.011395776860303585)","(0.013261200035768578, 0.004650912335703913)"
ndcg,"(0.01031466410770929, 0.02062932821541858)","(0.025430261255637986, 0.03441696246088834)","(0.038653435754758755, 0.027865009408207325)","(0.050018923359273104, 0.02124153561954935)"
