,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.012, 0.009797958971132713)","(0.01, 0.006324555320336759)","(0.009000000000000001, 0.0037416573867739412)"
recall,"(0.04722222222222222, 0.05800170282728083)","(0.06944444444444445, 0.0569275042553311)","(0.11944444444444444, 0.07934920476158722)","(0.21666666666666665, 0.0956620853206809)"
f1,"(0.023885918003565064, 0.029259585780653394)","(0.02045587375803624, 0.016703514368576276)","(0.018450560652395514, 0.011712435214575887)","(0.017280088332719913, 0.0072005056754443015)"
ndcg,"(0.04367009289570354, 0.06226747002039116)","(0.05307191487228295, 0.05839227663351805)","(0.06858139907563626, 0.06781874623447372)","(0.09674193250087301, 0.057500481768501074)"
