,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.016, 0.008)","(0.012, 0.005099019513592784)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.09663742690058479, 0.05263086825381118)","(0.1452485380116959, 0.06769242666969977)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0274408302187035, 0.013902921501023973)","(0.02216287545557371, 0.009490947588200661)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.03436144575881496, 0.018466280492920182)","(0.050204027775514116, 0.022494890144303843)"
