,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.025298221281347035)","(0.032, 0.016)","(0.024, 0.008)","(0.022, 0.005099019513592784)"
recall,"(0.0439064558629776, 0.02878335604224913)","(0.07042160737812911, 0.03630511224917206)","(0.1059947299077734, 0.037050519376610774)","(0.19420289855072465, 0.04999197097044958)"
f1,"(0.04185120856853379, 0.02692089472570457)","(0.043991937142622076, 0.02219304943279397)","(0.039131874132067604, 0.01315601032057713)","(0.03951873077433616, 0.009259111294002)"
ndcg,"(0.03443980359070471, 0.023183779470820353)","(0.049345872566708214, 0.025060615775895)","(0.06533021730243979, 0.02065275123222862)","(0.10134701880917622, 0.026084052787447038)"
