,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.02993325909419153)","(0.02, 0.01788854381999832)","(0.014000000000000002, 0.008)","(0.009, 0.0058309518948453)"
recall,"(0.04926470588235295, 0.04659699858163194)","(0.061764705882352944, 0.055921039240681016)","(0.08529411764705883, 0.04934694628106623)","(0.11029411764705883, 0.07319778155732246)"
f1,"(0.03879210220673635, 0.036444801221751796)","(0.03021257349615559, 0.02710445804978838)","(0.02404951370468612, 0.013764104323048481)","(0.0166410650281618, 0.010801039705364772)"
ndcg,"(0.03453484657163536, 0.030660249534029575)","(0.04068950984166767, 0.033910429893877665)","(0.05078564256059894, 0.032505529755034644)","(0.05953216753812286, 0.03962551542356563)"
