,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.025, 0.05000000000000001)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0037037037037037034, 0.007407407407407407)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.00908951410975278, 0.018179028219505556)"
