,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.032)","(0.02, 0.01788854381999832)","(0.03200000000000001, 0.02039607805437114)","(0.02, 0.011401754250991379)"
recall,"(0.005970149253731343, 0.011940298507462687)","(0.01547903117640637, 0.013480384475707515)","(0.04972785895343492, 0.030684423970055223)","(0.06208879078698339, 0.03439888791571287)"
f1,"(0.008695652173913044, 0.017391304347826087)","(0.017437862265448474, 0.015365042466012878)","(0.038909940092798564, 0.024490499538568418)","(0.030234618390231616, 0.017112060392980088)"
ndcg,"(0.011896906297046182, 0.023793812594092363)","(0.015923783297892187, 0.015037476117692215)","(0.03111574529014024, 0.019890740005422836)","(0.037611478150576555, 0.021063181563373175)"
