,Top 25,Top 50,Top 100,Top 200
precision,"(0.08, 0.05059644256269407)","(0.07200000000000001, 0.02039607805437114)","(0.05, 0.02)","(0.032, 0.015033296378372907)"
recall,"(0.020537002679859823, 0.01317859318529771)","(0.036907338693052974, 0.010315606716819014)","(0.051278086992372705, 0.020457396343243804)","(0.06562822098536383, 0.030793735300736858)"
f1,"(0.03268288348039439, 0.020910081684912433)","(0.048798232819562234, 0.013699462504038881)","(0.05062935787989629, 0.020224236635354213)","(0.04302126867052458, 0.02020206555043545)"
ndcg,"(0.10095724801962085, 0.06384098822346986)","(0.08794569988787689, 0.04643439788773123)","(0.0648922569221493, 0.025375441481437264)","(0.07338710937646309, 0.028366957196018082)"
