,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.02, 0.0)","(0.01, 0.0)","(0.007000000000000001, 0.002449489742783178)"
recall,"(0.01818181818181818, 0.03636363636363636)","(0.08969696969696969, 0.006165754530113884)","(0.08969696969696969, 0.006165754530113884)","(0.12454545454545456, 0.0411987500590481)"
f1,"(0.01111111111111111, 0.02222222222222222)","(0.03268464657147894, 0.00040140864664171404)","(0.017986427986427987, 0.00012132804948146365)","(0.013252343054721663, 0.004621783065219387)"
ndcg,"(0.008930562034683722, 0.017861124069367445)","(0.03821653555650026, 0.003325888781098749)","(0.03821653555650026, 0.003325888781098749)","(0.04957511993426668, 0.015944634163783226)"
