,Top 25,Top 50,Top 100,Top 200
precision,"(0.07200000000000001, 0.0530659966456864)","(0.036000000000000004, 0.0265329983228432)","(0.018000000000000002, 0.0132664991614216)","(0.009000000000000001, 0.0066332495807108)"
recall,"(0.09905572755417957, 0.06808190324290417)","(0.09905572755417957, 0.06808190324290417)","(0.09905572755417957, 0.06808190324290417)","(0.09905572755417957, 0.06808190324290417)"
f1,"(0.0832062788160349, 0.05940213556520254)","(0.05271575493509303, 0.03806308663681951)","(0.03042883643289323, 0.022159522839754576)","(0.016489550939396278, 0.012073991371838273)"
ndcg,"(0.1252942010777403, 0.1004033704443953)","(0.1252942010777403, 0.1004033704443953)","(0.1252942010777403, 0.1004033704443953)","(0.1252942010777403, 0.1004033704443953)"
