,Top 25,Top 50,Top 100,Top 200
precision,"(0.05600000000000001, 0.019595917942265426)","(0.036000000000000004, 0.0233238075793812)","(0.019999999999999997, 0.010954451150103323)","(0.015, 0.007071067811865475)"
recall,"(0.06499673095782935, 0.02612637702558891)","(0.08238803530565544, 0.05153868696370197)","(0.09072136863898878, 0.0474902574682825)","(0.13832679524899202, 0.06707376741987581)"
f1,"(0.060040735661853674, 0.022257135265282904)","(0.05003067139483014, 0.0320300467170469)","(0.03274024970444902, 0.01776913705415519)","(0.027045320271029683, 0.012755970763392492)"
ndcg,"(0.06338802432459172, 0.03255726372302474)","(0.07163803004737287, 0.0357822622049133)","(0.07578495225877194, 0.03296072785499286)","(0.09283106801423666, 0.03779197472222671)"
