,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.01, 0.006324555320336759)","(0.007999999999999998, 0.005999999999999999)"
recall,"(0.01111111111111111, 0.02222222222222222)","(0.01111111111111111, 0.02222222222222222)","(0.051637426900584794, 0.031699790444144275)","(0.0816374269005848, 0.059216814336534286)"
f1,"(0.009302325581395349, 0.018604651162790697)","(0.0058823529411764705, 0.011764705882352941)","(0.01675117504628971, 0.010541529881225113)","(0.014570437312676852, 0.010896643376957631)"
ndcg,"(0.010335951672470697, 0.020671903344941393)","(0.010335951672470697, 0.020671903344941393)","(0.02787986206252823, 0.01819750154713221)","(0.03938036716425873, 0.024292387827797354)"
