,Top 25,Top 50,Top 100,Top 200
precision,"(0.07999999999999999, 0.0565685424949238)","(0.05199999999999999, 0.023999999999999997)","(0.048, 0.01939071942966532)","(0.040999999999999995, 0.014966629547095765)"
recall,"(0.014874237646830357, 0.010519038638130838)","(0.019343141435184553, 0.008868099417012195)","(0.03572266945727433, 0.014340751821807968)","(0.06112781582386788, 0.022446910532102612)"
f1,"(0.025083578946557626, 0.017738418968409417)","(0.028195376479197676, 0.01294836001759634)","(0.040957526638089596, 0.016482602118697644)","(0.04907605840840262, 0.017952190405100196)"
ndcg,"(0.06518540117657617, 0.04129969883227005)","(0.04952070103008697, 0.02224901239948418)","(0.047504609415583834, 0.01973169730083633)","(0.054791324967875955, 0.020963842156616702)"
