,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.004, 0.008)","(0.004, 0.004898979485566357)","(0.004, 0.004898979485566357)"
recall,"(0.0, 0.0)","(0.013333333333333332, 0.026666666666666665)","(0.026666666666666665, 0.032659863237109045)","(0.05333333333333333, 0.06531972647421809)"
f1,"(0.0, 0.0)","(0.006153846153846154, 0.012307692307692306)","(0.006956521739130435, 0.008519964322724099)","(0.007441860465116279, 0.009114380438262988)"
ndcg,"(0.0, 0.0)","(0.006501965503203163, 0.013003931006406328)","(0.012459074008182048, 0.015283486532310655)","(0.022152921854672204, 0.027168564588661605)"
