,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.02, 0.0)","(0.018000000000000002, 0.0116619037896906)","(0.016, 0.009695359714832657)"
recall,"(0.025012218963831868, 0.012521388776008542)","(0.03126221896383187, 0.0006184171990285707)","(0.05686705767350928, 0.03809897905341586)","(0.10083088954056696, 0.06260448275041998)"
f1,"(0.028074496586293317, 0.014042650351058082)","(0.02439169505483542, 0.00018815521321727157)","(0.027342471376219868, 0.017859856638691683)","(0.027616190232736038, 0.016790104193350582)"
ndcg,"(0.04397979560800714, 0.026148604528423318)","(0.04101445303262997, 0.01563085167304407)","(0.05518652900129053, 0.027395874877750796)","(0.07503134576325206, 0.03483102515738776)"
