,Top 25,Top 50,Top 100,Top 200
precision,"(0.088, 0.058787753826796275)","(0.05600000000000001, 0.03440930106817051)","(0.03, 0.01788854381999832)","(0.02, 0.01)"
recall,"(0.30357142857142855, 0.20516295166207243)","(0.3821428571428572, 0.22463121705023412)","(0.41071428571428575, 0.23743957340849514)","(0.5578571428571429, 0.2323833918685381)"
f1,"(0.13636363636363638, 0.09126351366027848)","(0.09764065335753176, 0.059600878236670526)","(0.05590169608861197, 0.03324427097180626)","(0.038601163770835036, 0.0191979747000778)"
ndcg,"(0.20818601510168885, 0.13506044662264685)","(0.23793592282052295, 0.15489060993642445)","(0.2464467748317493, 0.1571175737246724)","(0.2843184569757261, 0.16503782339223763)"
