,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.004, 0.0037416573867739412)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.01, 0.02)","(0.039047619047619046, 0.03717946913512978)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.003333333333333333, 0.006666666666666666)","(0.007256273138626079, 0.0067986443228350525)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.004571474078481656, 0.009142948156963312)","(0.015471350925190202, 0.015103798400770987)"
