,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.0, 0.0)","(0.002, 0.004)","(0.001, 0.002)"
recall,"(0.0, 0.0)","(0.0, 0.0)","(0.015384615384615385, 0.03076923076923077)","(0.015384615384615385, 0.03076923076923077)"
f1,"(0.0, 0.0)","(0.0, 0.0)","(0.0035398230088495583, 0.0070796460176991175)","(0.0018779342723004694, 0.003755868544600939)"
ndcg,"(0.0, 0.0)","(0.0, 0.0)","(0.006375157757618553, 0.012750315515237106)","(0.006375157757618553, 0.012750315515237106)"
