,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.04381780460041329)","(0.024, 0.019595917942265423)","(0.013999999999999999, 0.010198039027185569)","(0.006999999999999999, 0.005099019513592784)"
recall,"(0.09272727272727273, 0.0996522880439616)","(0.11090909090909092, 0.08877494993260875)","(0.1290909090909091, 0.09206537382670663)","(0.1290909090909091, 0.09206537382670663)"
f1,"(0.05587301587301587, 0.06086137385827198)","(0.039453551912568295, 0.03210288337183951)","(0.025257985257985255, 0.018362107951433015)","(0.01327916948770029, 0.009662863120524457)"
ndcg,"(0.12420266773976651, 0.13486443522335123)","(0.13273959816920392, 0.12790353218520545)","(0.13914385279534655, 0.13220878678265538)","(0.13914385279534655, 0.13220878678265538)"
