,Top 25,Top 50,Top 100,Top 200
precision,"(0.04, 0.025298221281347035)","(0.032, 0.027129319932501072)","(0.02, 0.016733200530681513)","(0.013000000000000001, 0.006782329983125268)"
recall,"(0.04775575301891091, 0.028867398818336873)","(0.07646388699020278, 0.06235334950695024)","(0.09507860560492139, 0.07598866656785133)","(0.12689343680055756, 0.05945538857118576)"
f1,"(0.043503490034479855, 0.026933853184362498)","(0.04508403075457576, 0.03776362031705481)","(0.03303348707048189, 0.027416995847616643)","(0.023571598040678647, 0.01217947085534949)"
ndcg,"(0.059770093761513474, 0.07407356177197238)","(0.07391932913554336, 0.09131608052326545)","(0.08225106093807198, 0.09715484463720762)","(0.09290676508236184, 0.09146018098921178)"
