,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132713)","(0.004, 0.004898979485566357)","(0.005, 0.00447213595499958)"
recall,"(0.04, 0.08)","(0.07333333333333333, 0.09043106644167026)","(0.07333333333333333, 0.09043106644167026)","(0.18, 0.1654623152798781)"
f1,"(0.013333333333333332, 0.026666666666666665)","(0.014415584415584414, 0.017656607168163467)","(0.007583108715184186, 0.009287547345315705)","(0.009727681742836846, 0.008704995721933098)"
ndcg,"(0.014606834984270647, 0.029213669968541297)","(0.026822839136725524, 0.03306791842855979)","(0.026822839136725524, 0.03306791842855979)","(0.05231695312924961, 0.05025415635385475)"
