,Top 25,Top 50,Top 100,Top 200
precision,"(0.152, 0.03919183588453085)","(0.10800000000000001, 0.03249615361854384)","(0.076, 0.014966629547095763)","(0.053000000000000005, 0.0024494897427831766)"
recall,"(0.03138625914904618, 0.007974363476682244)","(0.04470926332740005, 0.013679247834037761)","(0.06282764318748384, 0.012452178433313922)","(0.08761201780668879, 0.004026213884209286)"
f1,"(0.052027070326550726, 0.013247484460123155)","(0.06323538359670001, 0.019245514774741387)","(0.06878408149341965, 0.013576598519686584)","(0.0660421192207962, 0.0029978678734448603)"
ndcg,"(0.1854485964965027, 0.03927876510547149)","(0.14056045273158477, 0.02809797302963688)","(0.10394175559411475, 0.020000122929231763)","(0.10671842280040207, 0.014167535816998601)"
