,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.024, 0.019595917942265423)","(0.014000000000000002, 0.010198039027185569)","(0.008, 0.006782329983125268)"
recall,"(0.029523809523809525, 0.03977259622442115)","(0.058138528138528135, 0.0493980178229804)","(0.06722943722943722, 0.050399650894174655)","(0.07722943722943723, 0.06779038328307295)"
f1,"(0.02647342995169082, 0.035460911632691564)","(0.03396601833221551, 0.028060928053241996)","(0.02316894729711421, 0.01695517628417764)","(0.01449624037859332, 0.012329273355487953)"
ndcg,"(0.0235616503145192, 0.031184056382140824)","(0.039306989375002044, 0.03572908401875048)","(0.043596413872679284, 0.03509041044403338)","(0.047215436212038164, 0.04165208367996475)"
