,Top 25,Top 50,Top 100,Top 200
precision,"(0.072, 0.058787753826796275)","(0.092, 0.0448998886412873)","(0.064, 0.025768197453450253)","(0.044000000000000004, 0.015297058540778357)"
recall,"(0.013461350969655866, 0.010966932880106164)","(0.03425208122198021, 0.016616911914205276)","(0.047779774518040316, 0.019491672218582518)","(0.06560592285615449, 0.023131919510521987)"
f1,"(0.022680605054718122, 0.01848284050937801)","(0.0499153855411049, 0.0242518356435437)","(0.054707811502029545, 0.02218779441764594)","(0.05266893700128121, 0.018410861384001446)"
ndcg,"(0.05498713222348524, 0.04422292021278635)","(0.07602227723330005, 0.03412130858729851)","(0.06061725897326535, 0.023240700101783446)","(0.05970272047859343, 0.020273720018767986)"
