,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.004, 0.004898979485566356)","(0.004, 0.0037416573867739412)"
recall,"(0.03333333333333333, 0.06666666666666667)","(0.06190476190476191, 0.07619047619047618)","(0.06190476190476191, 0.07619047619047618)","(0.12380952380952379, 0.11004019055515564)"
f1,"(0.012903225806451613, 0.025806451612903226)","(0.014160401002506267, 0.017344010302552337)","(0.007511902662669723, 0.009200333246658605)","(0.007748229445147975, 0.007235304614182066)"
ndcg,"(0.01400312114663721, 0.02800624229327442)","(0.02447873584253923, 0.030494606360357696)","(0.02447873584253923, 0.030494606360357696)","(0.04086534250295598, 0.036688485134349184)"
