,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.02, 0.012649110640673518)","(0.016, 0.004898979485566357)","(0.009, 0.002)"
recall,"(0.023082173082173082, 0.011616185676090254)","(0.02863772863772864, 0.017622881299367024)","(0.04522465048780838, 0.013798450742810752)","(0.05128525654841445, 0.012508113476353609)"
f1,"(0.026802093400681994, 0.01343073193348562)","(0.023538580947688105, 0.014715641707258753)","(0.023621718810626358, 0.0071978757182836845)","(0.015305891549069445, 0.0034362708092356697)"
ndcg,"(0.061595556016028105, 0.05145927893076265)","(0.04576772963683786, 0.03983467741651255)","(0.05357551642193318, 0.0333511562471116)","(0.055785911819854504, 0.035620438041787994)"
