,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.008, 0.009797958971132711)","(0.008, 0.004)","(0.008, 0.005099019513592784)"
recall,"(0.01111111111111111, 0.02222222222222222)","(0.021111111111111112, 0.025915341754868003)","(0.04163742690058479, 0.020919494549686342)","(0.0827485380116959, 0.051728443625288674)"
f1,"(0.009302325581395349, 0.018604651162790697)","(0.011596638655462186, 0.014205409485119624)","(0.013417841712956369, 0.00670973730987899)","(0.014587117879816133, 0.009279366563748245)"
ndcg,"(0.011506836728248888, 0.023013673456497775)","(0.01663559892408383, 0.022733550408966855)","(0.025398522830390298, 0.018451156190854683)","(0.04014502221058819, 0.026591482406790427)"
