,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.032)","(0.008, 0.016)","(0.018, 0.016)","(0.009999999999999998, 0.007071067811865475)"
recall,"(0.016, 0.032)","(0.016, 0.032)","(0.07015384615384615, 0.06225429810973773)","(0.0788494983277592, 0.05438739017844764)"
f1,"(0.016, 0.032)","(0.010666666666666668, 0.021333333333333336)","(0.028647619047619054, 0.025454360226148876)","(0.017746524332976178, 0.012515149310121286)"
ndcg,"(0.011663981719793142, 0.023327963439586284)","(0.01136992407864172, 0.02273984815728344)","(0.03871762750509167, 0.03428310132043615)","(0.04206043837589818, 0.03100285731972949)"
