,Top 25,Top 50,Top 100,Top 200
precision,"(0.032, 0.016)","(0.016, 0.008)","(0.01, 0.0)","(0.006, 0.002)"
recall,"(0.13999999999999999, 0.07118052168020873)","(0.13999999999999999, 0.07118052168020873)","(0.17333333333333334, 0.013333333333333341)","(0.20666666666666664, 0.06463573143221771)"
f1,"(0.05204301075268817, 0.026034831742660743)","(0.0287012987012987, 0.014352852860151685)","(0.018903863432165317, 7.187780772686391e-05)","(0.011659957376272791, 0.0038788025453846144)"
ndcg,"(0.10375953983985971, 0.07300615524525289)","(0.10375953983985971, 0.07300615524525289)","(0.1133882764890662, 0.06084901325092576)","(0.12151051082002721, 0.06769313542166032)"
