,Top 25,Top 50,Top 100,Top 200
precision,"(0.008, 0.016)","(0.004, 0.008)","(0.004, 0.004898979485566356)","(0.003, 0.004)"
recall,"(0.02857142857142857, 0.05714285714285714)","(0.02857142857142857, 0.05714285714285714)","(0.06190476190476191, 0.07619047619047618)","(0.09047619047619046, 0.11703053073756674)"
f1,"(0.0125, 0.025000000000000005)","(0.007017543859649124, 0.014035087719298248)","(0.007511902662669723, 0.009200333246658605)","(0.005806481872332442, 0.007734180142604778)"
ndcg,"(0.014071360647941433, 0.028142721295882862)","(0.014071360647941433, 0.028142721295882862)","(0.024539569806106033, 0.030589908156920458)","(0.03269436262697929, 0.044147538520369435)"
