,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.02, 0.012649110640673518)","(0.016, 0.013564659966250536)","(0.016, 0.008602325267042627)"
recall,"(0.01818181818181818, 0.022268088570756166)","(0.04838383838383839, 0.02902419398266264)","(0.07565656565656567, 0.06048000358456016)","(0.15106782106782107, 0.07481617239032817)"
f1,"(0.01702127659574468, 0.020846721215175983)","(0.02826330532212885, 0.017580278646398474)","(0.026395294989348887, 0.022164804454126278)","(0.02892733536014701, 0.015440506921798203)"
ndcg,"(0.01295943306242876, 0.01604381645494297)","(0.028525778769891853, 0.01763203609990719)","(0.041198886005502935, 0.033029335142514736)","(0.07119714627232825, 0.03960228157092867)"
