,Top 25,Top 50,Top 100,Top 200
precision,"(0.016, 0.019595917942265423)","(0.016, 0.019595917942265423)","(0.008, 0.009797958971132711)","(0.006999999999999999, 0.004)"
recall,"(0.06666666666666667, 0.0816496580927726)","(0.13333333333333333, 0.1632993161855452)","(0.13333333333333333, 0.1632993161855452)","(0.25, 0.12909944487358055)"
f1,"(0.025806451612903226, 0.031606319261718425)","(0.02857142857142857, 0.03499271061118826)","(0.01509433962264151, 0.018486715039873043)","(0.013611269750618693, 0.007757559512678794)"
ndcg,"(0.038903221839960575, 0.04926539254868486)","(0.06133106808949216, 0.07632410829842443)","(0.06133106808949216, 0.07632410829842443)","(0.0873411741700695, 0.06144372853870034)"
