,Top 25,Top 50,Top 100,Top 200
precision,"(0.0, 0.0)","(0.008, 0.009797958971132711)","(0.008, 0.0116619037896906)","(0.006, 0.007348469228349535)"
recall,"(0.0, 0.0)","(0.021111111111111112, 0.025915341754868003)","(0.04111111111111111, 0.05854195498808663)","(0.061111111111111116, 0.07336699564097413)"
f1,"(0.0, 0.0)","(0.011596638655462186, 0.014205409485119624)","(0.013389830508474577, 0.019446521368492835)","(0.010925771476230191, 0.013358624669168455)"
ndcg,"(0.0, 0.0)","(0.010653930149003427, 0.013053684438824462)","(0.019169604468188464, 0.02688102961050799)","(0.026462613294809985, 0.032083939533644516)"
