,Top 25,Top 50,Top 100,Top 200
precision,"(0.024, 0.032)","(0.016, 0.0233238075793812)","(0.012, 0.0116619037896906)","(0.011, 0.0066332495807108)"
recall,"(0.023692307692307693, 0.031851727494418544)","(0.03169230769230769, 0.04659888004342782)","(0.04707692307692308, 0.04629312318733604)","(0.08754515050167225, 0.05143241897428837)"
f1,"(0.02384313725490196, 0.03192301389029647)","(0.02126315789473684, 0.031086689619001635)","(0.019123809523809526, 0.018628809468188408)","(0.019540246306070347, 0.011747699357962037)"
ndcg,"(0.021265885507049907, 0.027585542411555294)","(0.02504598061410509, 0.03445206315714853)","(0.03310512211835116, 0.03229621493554072)","(0.05003067951893655, 0.034080698248632274)"
