,Top 50,Top 100,Top 200,Top N
precision,0.010532150776053215,0.01607538802660754,0.022172949002217297,0.015521064301552107
recall,0.38,0.29,0.2,0.32941176470588235
f1,0.020496224379719527,0.030462184873949583,0.03992015968063873,0.02964531498147168
ndcg,0.15345261566754514,0.1432247857375201,0.12010838532481578,0.15439667117488137
