,Top 50,Top 100,Top 200,Top N
precision,0.02247191011235955,0.0449438202247191,0.0449438202247191,0.07865168539325842
recall,0.04,0.04,0.02,0.00904392764857881
f1,0.02877697841726619,0.042328042328042326,0.02768166089965398,0.016222479721900347
ndcg,0.027387606701059424,0.03336054139921637,0.03336054139921637,0.08375507125803439
