,Top 50,Top 100,Top 200,Top N
precision,0.013513513513513514,0.013513513513513514,0.06756756756756757,0.05405405405405406
recall,0.02,0.01,0.025,0.02564102564102564
f1,0.016129032258064516,0.011494252873563216,0.03649635036496351,0.034782608695652174
ndcg,0.012874173318221731,0.009460707814315142,0.04763556169912346,0.037989901041085024
