,Top 50,Top 100,Top 200,Top N
precision,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.05714285714285714
recall,0.02,0.02,0.015,0.01818181818181818
f1,0.023529411764705885,0.029629629629629634,0.02553191489361702,0.027586206896551724
ndcg,0.015583325005276599,0.04002642912146924,0.07644411467486374,0.04002642912146924
