,Top 50,Top 100,Top 200,Top N
precision,0.01312910284463895,0.024070021881838075,0.0350109409190372,0.01312910284463895
recall,0.12,0.11,0.08,0.1111111111111111
f1,0.023668639053254437,0.03949730700179533,0.0487062404870624,0.023483365949119372
ndcg,0.06342664205494311,0.07705881315153434,0.06952038304989062,0.06017590244983286
