,Top 50,Top 100,Top 200,Top N
precision,0.008100810081008101,0.020702070207020702,0.0405040504050405,0.011701170117011701
recall,0.18,0.23,0.225,0.22807017543859648
f1,0.015503875968992248,0.0379851362510322,0.06864988558352403,0.02226027397260274
ndcg,0.08191612687202816,0.12772523736581123,0.15151425258212917,0.11397737493373693
